c1ncnn1,c1ccc2ncccc2c1,c1cnccc[nH]cccnccc[nH]c1,c1ccoc1,c1c[n+]cn1,C1=Cc2cccn2[Ni]<-N1,C1=Ccnc1,c1nncs1,c1cc[n+]cc1,C1=Cc2cccn2[Co]<-N1,c1ccsc1,c1ccccc1,c1ccc2c(c1)c1ccccc1c1ccccc21,c1ccc2ccccc2c1,c1c[nH]cn1,c1cc[nH]c1,c1ccc2[nH]ccc2c1,c1ccc2nc3ccccc3nc2c1,c1ccncc1,C1=Cc2cccn2[Fe]<-N1,c1cnc2c(c1)ccc1cccnc12,c1ncc2[nH]cnc2n1,c1ccnc1,c1nc[nH]n1,c1ccc2[s+]c3ccccc3nc2c1,c1c[n+]c2c(c1)ccc1ccc[n+]c12,c1ncc2ncnc2n1,Alkene,Alkyne,Allene,Alkylchloride,Alkylfluoride,Alkylbromide,Alkyliodide,Alcohol,Dialkylether,Alkylarylether,Diarylether,Diarylthioether,Oxonium,Primary_aliph_amine,Secondary_aliph_amine,Tertiary_aliph_amine,Quaternary_aliph_ammonium,Primary_arom_amine,Secondary_arom_amine,Tertiary_arom_amine,Quaternary_arom_ammonium,Ammonium,Alkylthiol,Dialkylthioether,Alkylarylthioether,Disulfide,1comma2-Aminoalcohol,1comma2-Diol,1comma1-Diol,Hydroperoxide,Peroxo,Organometallic_compounds,Aldehyde,Ketone,Thioaldehyde,Thioketone,Imine,Immonium,Oxime,Oximether,Acetal,Hemiacetal,Aminal,Hemiaminal,Thioacetal,Thiohemiacetal,Chloroalkene,Fluoroalkene,Bromoalkene,Iodoalkene,Enol,Enamine,Acylhalide,Carboxylic_acid,Carboxylic_ester,Lactone,Carboxylic_anhydride,Thioacetate,Ethanethioic,Amide,Lactam,Alpha_aminoacid,Alpha_hydroxyacid,Ketene,Nitrile,Isonitrile,Urea,Thiourea,Guanidine,Isocyanate,Cyanate,Isothiocyanate,Thiocyanate,Phenol,1comma2-Diphenol,Arylchloride,Arylfluoride,Arylbromide,Aryliodide,Arylthiol,Iminoarene,Oxoarene,Thioarene,Nitrite,Thionitrite,Nitrate,Nitro,Diazo,Azide,Hydrazine,Hydrazone,Sulfon,Sulfoxide,Sulfuric_derivative,Sulfonic_derivative,Sulfinic_derivative,Sulfenic_derivative,Phosphine,Phosphine_oxide,Phosphonium,Phosphonic_acid_derivative,Phosphoric_acid_derivative,Phosphinic_acid_derivative,Phosphonous_derivatives,Phosphinous_derivatives,Quart_silane,Non-quart_silane,Silylmonohalide,Silicic_acid_derivative,Trialkylborane,Boric_acid_derivatives,Sugar_pattern_combi,Num of Conju-Stru (MFF-Conju),Num of Conju-All-Atoms (MFF-Conju),Atom Num Conju-All Ratio (MFF-Conju),AtomWt Conju-All Ratio (MFF-Conju),Full-Mol Wiener Index (MFF-Conju),Individual Conju-Atom Number (MFF-Conju),Conju-Part-Wt (MFF-Conju),Conju-AtomicWt (MFF-Conju),Max Conju-Distance (MFF-Conju),Conju-Branch Index (MFF-Conju),Conju-Stru Wiener Index (MFF-Conju),Conju-Stru-VSA (MFF-Conju),Conju-PEOE-Charge-MaxMinDisRatio (MFF-Conju),Conju-Atomic-LogP-Sum (MFF-Conju),Conju-Atomic-LogP-AtomicMean (MFF-Conju),Conju-Atomic-LogP-Maximum (MFF-Conju),Conju-Atomic-LogP-Minimum (MFF-Conju),Conju-Atomic-LogP-Delta (MFF-Conju),Conju-Atomic-LogP-STD (MFF-Conju),Conju-Atomic-LogP-MaxMinDisRatio (MFF-Conju),Conju-Atomic-LogP-CONJUMAX (MFF-Conju),Conju-Atomic-MR-Sum (MFF-Conju),Conju-Atomic-MR-AtomicMean (MFF-Conju),Conju-Atomic-MR-Maximum (MFF-Conju),Conju-Atomic-MR-Minimum (MFF-Conju),Conju-Atomic-MR-Delta (MFF-Conju),Conju-Atomic-MR-STD (MFF-Conju),Conju-Atomic-MR-MaxMinDisRatio (MFF-Conju),Conju-Atomic-MR-CONJUMAX (MFF-Conju),Max Distance,Branch Index,Stru-VSA,Atomic-LogP-Sum,Atomic-LogP-AtomicMean,Atomic-LogP-Maximum,Atomic-LogP-Minimum,Atomic-LogP-Delta,Atomic-LogP-STD,Atomic-MR-Sum,Atomic-MR-AtomicMean,Atomic-MR-Maximum,Atomic-MR-Minimum,Atomic-MR-Delta,Atomic-MR-STD,typical voltage (V vs RHE),typical current density(mA/cm2),delta_current density ratio,Is Voltage reliable,Is current density reliable,typical pH,typicalelectrolyte,Is_constant_current,cell type,IsPolymerized,smiles,values
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.538461538,0.945108503,1.41025641,7,104.133,2.876142857,4,0,1,143.2250934,1.25,1.628,0.232571429,1.5948,0.1581,1.4367,0.170020795,1,1.628,27.014,3.859142857,24.708,2.673,22.035,1.541327112,1,27.014,6,0,143.2250934,1.9753,0.151946154,1.5948,-0.2677,1.8625,0.181477872,33.694,2.591846154,24.708,1.057,23.651,1.777710621,-1.3,1,0,1,0,1,3,0,0,0,SC1=CC=CC=C1,-4.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.3,0.586262938,1.277777778,3,44.009,2.669666667,2,0,0.666666667,59.2969552,0.5,-0.7202,-0.240066667,-0.1526,-0.4222,0.2696,0.062011092,1.5,-0.7202,5.8308,1.9436,7.6358,0,7.6358,2.192103446,1.5,5.8308,5,0.2,110.6337208,-0.9703,-0.09703,0.298,-1.019,1.317,0.371602269,16.6902,1.66902,7.6358,0,7.6358,1.33918544,-1.3,1,0,1,0,1,3,0,0,0,NCC(O)=O,14.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.136363636,0.33549838,1.826839827,3,44.009,2.669666667,2,0,0.666666667,59.2969552,0.5,-0.7202,-0.240066667,-0.1526,-0.4222,0.2696,0.062011092,1.5,-0.7202,5.8308,1.9436,7.6358,0,7.6358,2.192103446,1.5,5.8308,7,0.857142857,186.1073427,0.4444,0.0202,0.298,-1.019,1.317,0.273864099,35.0662,1.593918182,7.6358,0,7.6358,1.03198089,-1.2,1,0,1,0,1,3,0,0,0,NC(CC(C)C)C(O)=O,0.7
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.416666667,0.728921414,2.070652174,7,88.065,0.580714286,4,0,1,111.7382936,1,1.0228,0.146114286,1.8041,-0.2893,2.0934,0.223074916,1,1.0228,21.5858,3.083685714,24.99,0.8238,24.1662,0.938350631,1,21.5858,10,0,226.7828105,0.3466,0.014441667,1.8041,-1.019,2.8231,0.297099339,47.422,1.975916667,24.99,0,24.99,1.265201504,-1.3,1,0,1,0,1,3,0,0,0,NC(CC1=CC=C(O)C=C1)C(O)=O,4.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0.269230769,0.562794195,2.278461538,4,54.032,1.508,2,1,0.75,86.92943952,0.5,-2.1327,-0.533175,0.1836,-1.2759,1.4595,0.512537688,1.5,-2.1327,11.959,2.98975,15.8098,2.262,13.5478,1.166629842,1.5,11.959,10,0.3,239.2819399,-1.5481,-0.059542308,0.298,-1.2759,1.5739,0.387968192,45.522,1.750846154,15.8098,0,15.8098,1.185955401,-1.2,1,0,1,0,1,3,0,0,0,NC(CCC/N=C(N)\N)C(O)=O,7.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.230769231,0.493961434,1.41025641,3,44.009,2.669666667,2,0,0.666666667,59.2969552,0.5,-0.7202,-0.240066667,-0.1526,-0.4222,0.2696,0.062011092,1.5,-0.7202,5.8308,1.9436,7.6358,0,7.6358,2.192103446,1.5,5.8308,5,1,129.5021262,-0.5818,-0.044753846,0.298,-1.019,1.317,0.339758902,21.2852,1.637323077,7.6358,0,7.6358,1.219033787,-1.3,1,0,1,0,1,3,0,0,0,NC(C)C(O)=O,8.9
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0.391304348,0.702667199,1.988142292,6,72.066,0.011,3,0.666666667,0.9,98.75282347,1,0.9265,0.154416667,1.5415,0.136,1.4055,0.008236184,1.333333333,0.9265,20.259,3.3765,25.544,3.35,22.194,0.059255801,1.333333333,20.259,9,0,213.7973403,0.641,0.027869565,1.5415,-1.019,2.5605,0.271447861,45.7572,1.989443478,25.544,0,25.544,1.250350593,-1.2,1,0,1,0,1,3,0,0,0,NC(CC1=CC=CC=C1)C(O)=O,2.3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.6,0.950476159,1.571428571,9,116.075,0.897222222,5,0.4,1.222222222,158.0497787,0.2,0.4718,0.052422222,1.5415,-0.2893,1.8308,0.180318556,1.2,0.4718,26.3113,2.923477778,25.544,0.2215,25.3225,1.386555999,1.2,26.3113,7,0,158.0497787,1.3848,0.09232,1.5415,-0.2893,1.8308,0.153616428,33.4013,2.226753333,25.544,0.2215,25.3225,1.383019705,-1.3,1,0,1,0,1,3,0,0,0,O=C(C1=CC=CC=C1)O,0.9
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.642857143,0.959061335,1.472527473,9,118.071,1.119,5,0.4,1.222222222,157.8851792,1.2,0.9798,0.108866667,1.8674,-0.3396,2.207,0.19698696,1,0.9798,27.8114,3.090155556,26.102,0.2604,25.8416,1.024837274,1,27.8114,6,0.333333333,157.8851792,1.5948,0.113914286,1.8674,-0.3396,2.207,0.158086056,33.0964,2.364028571,26.102,0.2604,25.8416,1.274463051,-1.3,1,0,1,0,1,3,0,0,0,O=[N+](C1=CC=CC=C1)[O-],-4.3
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.666666667,0.961270988,1.981884058,16,200.152,0.5095,7,0.142857143,1.575,232.2981795,0.142857143,1.478,0.092375,1.3964,-0.2783,1.6747,0.140937315,0.714285714,1.478,51.293,3.2058125,24.646,0.2215,24.4245,1.245863304,0.857142857,51.293,9,0.111111111,232.2981795,2.462,0.102583333,1.3964,-0.2783,1.6747,0.115976886,59.749,2.489541667,24.646,0.2215,24.4245,1.435573542,-1.3,1,0,1,0,1,3,0,0,0,O=C(C1=C2C=CC=C1)C3=C(C=CC=C3)C2=O,-4.4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.538461538,0.945108503,1.41025641,7,104.133,2.876142857,4,0,1,143.2250934,1.25,1.628,0.232571429,1.5948,0.1581,1.4367,0.170020795,1,1.628,27.014,3.859142857,24.708,2.673,22.035,1.541327112,1,27.014,6,0,143.2250934,1.9753,0.151946154,1.5948,-0.2677,1.8625,0.181477872,33.694,2.591846154,24.708,1.057,23.651,1.777710621,-1.3,1,0,1,0,1,3,0,0,0,SC1=CC=CC=C1,-0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.3,0.586262938,1.277777778,3,44.009,2.669666667,2,0,0.666666667,59.2969552,0.5,-0.7202,-0.240066667,-0.1526,-0.4222,0.2696,0.062011092,1.5,-0.7202,5.8308,1.9436,7.6358,0,7.6358,2.192103446,1.5,5.8308,5,0.2,110.6337208,-0.9703,-0.09703,0.298,-1.019,1.317,0.371602269,16.6902,1.66902,7.6358,0,7.6358,1.33918544,-1.2,1,0,1,0,1,3,0,0,0,NCC(O)=O,12.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0.269230769,0.562794195,2.278461538,4,54.032,1.508,2,1,0.75,86.92943952,0.5,-2.1327,-0.533175,0.1836,-1.2759,1.4595,0.512537688,1.5,-2.1327,11.959,2.98975,15.8098,2.262,13.5478,1.166629842,1.5,11.959,10,0.3,239.2819399,-1.5481,-0.059542308,0.298,-1.2759,1.5739,0.387968192,45.522,1.750846154,15.8098,0,15.8098,1.185955401,-1.3,1,0,1,0,1,3,0,0,0,NC(CCC/N=C(N)\N)C(O)=O,3.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.136363636,0.33549838,1.826839827,3,44.009,2.669666667,2,0,0.666666667,59.2969552,0.5,-0.7202,-0.240066667,-0.1526,-0.4222,0.2696,0.062011092,1.5,-0.7202,5.8308,1.9436,7.6358,0,7.6358,2.192103446,1.5,5.8308,7,0.857142857,186.1073427,0.4444,0.0202,0.298,-1.019,1.317,0.273864099,35.0662,1.593918182,7.6358,0,7.6358,1.03198089,-1.3,1,0,1,0,1,3,0,0,0,NC(CC(C)C)C(O)=O,0.3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0.416666667,0.728921414,2.070652174,7,88.065,0.580714286,4,0,1,111.7382936,1,1.0228,0.146114286,1.8041,-0.2893,2.0934,0.223074916,1,1.0228,21.5858,3.083685714,24.99,0.8238,24.1662,0.938350631,1,21.5858,10,0,226.7828105,0.3466,0.014441667,1.8041,-1.019,2.8231,0.297099339,47.422,1.975916667,24.99,0,24.99,1.265201504,-1.3,1,0,1,0,1,3,0,0,0,NC(CC1=CC=C(O)C=C1)C(O)=O,1.7
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0.391304348,0.702667199,1.988142292,6,72.066,0.011,3,0.666666667,0.9,98.75282347,1,0.9265,0.154416667,1.5415,0.136,1.4055,0.008236184,1.333333333,0.9265,20.259,3.3765,25.544,3.35,22.194,0.059255801,1.333333333,20.259,9,0,213.7973403,0.641,0.027869565,1.5415,-1.019,2.5605,0.271447861,45.7572,1.989443478,25.544,0,25.544,1.250350593,-1.3,1,0,1,0,1,3,0,0,0,NC(CC1=CC=CC=C1)C(O)=O,10.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.230769231,0.493961434,1.41025641,3,44.009,2.669666667,2,0,0.666666667,59.2969552,0.5,-0.7202,-0.240066667,-0.1526,-0.4222,0.2696,0.062011092,1.5,-0.7202,5.8308,1.9436,7.6358,0,7.6358,2.192103446,1.5,5.8308,5,1,129.5021262,-0.5818,-0.044753846,0.298,-1.019,1.317,0.339758902,21.2852,1.637323077,7.6358,0,7.6358,1.219033787,-1.3,1,0,1,0,1,3,0,0,0,NC(C)C(O)=O,9.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.342857143,0.363412848,2.278461538,6,100.014,4.669,3,0.666666667,0.966666667,92.40381771,0.666666667,1.991,0.331833333,0.7304,0.1551,0.5753,0.124969338,0.333333333,1.991,11.458,1.909666667,8.134,1.108,7.026,1.133727873,0.666666667,11.458,11,0.090909091,340.9272196,4.4075,0.151982759,0.7304,-0.6615,1.3919,0.28376451,52.3356,1.804675862,11.5486,0.7774,10.7712,1.346135092,-0.89,0.491361694,2.875,1,1,1,1,0,0,1,F/C(F)=C(F)\F.F/C(OC(C(CC(F)(C(F)(S(=O)(O)=O)F)F)(F)C(F)(F)F)(F)F)=C(F)\F,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.5,0.924234127,1.472527473,7,86.073,0.296142857,4,0,1,131.2211835,1.25,0.2254,0.0322,1.8674,-1.027,2.8944,0.444939929,1.25,0.2254,23.644,3.377714286,26.102,2.827,23.275,0.334288462,1.25,23.644,6,0.166666667,131.2211835,1.2688,0.090628571,1.8674,-1.027,2.8944,0.321322869,30.8544,2.203885714,26.102,0.9627,25.1393,1.197770971,-1.2,0.72427587,1.304347826,1,1,1,3,0,0,1,NC1=CC=CC=C1,30
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.352941176,0.691160551,2.357397504,12,148.124,0.343666667,5,0.6,1.325757576,136.2445902,1.2,1.5718,0.130983333,3.2014,-0.4458,3.6472,0.280314267,1.2,1.5718,42.564,3.547,43.268,2.819,40.449,0.509118847,1.2,42.564,8,0.875,267.8333401,2.9718,0.087405882,3.2014,-0.4458,3.6472,0.197559437,72.602,2.135352941,43.268,1.057,42.211,1.206362493,-1.2,2.301029996,0,0,0,1,2,1,1,0,CN(C)C1=C2C(C=CC=C2N(C)C)=CC=C1,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.173913043,0.388155343,1.778656126,4,54.032,1.508,2,1,0.75,42.27012915,1,-1.123,-0.28075,0.1836,-0.9088,1.0924,0.316614691,1.5,-1.123,11.447,2.86175,12.4097,1.839,10.5707,1.256048442,1.5,11.447,7,0.428571429,153.7652524,0.0414,0.0018,0.2142,-0.9088,1.123,0.223684117,41.1117,1.787465217,12.4097,0.9627,11.447,0.994838473,-1.2,2.301029996,0,0,0,1,2,1,1,0,C12=NCCCN1CCCN2,35
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.321428571,0.64364658,3.38474026,18,228.174,0.676333333,8,1.75,1.892156863,184.7633471,1,0.9992,0.055511111,3.2014,-0.7321,3.9335,0.271257272,1,0.9992,59.152,3.286222222,43.268,1.839,41.429,1.034487074,1,59.152,12,1.416666667,447.9408469,3.0612,0.054664286,3.2014,-0.7321,3.9335,0.188875693,112.886,2.015821429,43.268,1.057,42.211,1.197028197,-1.2,2.301029996,0,0,0,1,2,1,1,0,CN(C)/C(N(C)C)=N/C1=C2C(C=CC=C2/N=C(N(C)C)/N(C)C)=CC=C1,53
